sample_id,read1,read2,gpu_profile
cezanne_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Cezanne_9D38859RP3F337337PC_BH32CVDSXY_L3_337337.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Cezanne_9D38859RP3F337337PC_BH32CVDSXY_L3_337337.R2.fastp.fastq.gz,1gpu
cezanne_L3,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_AH32CJDSXY_L3_337337.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_AH32CJDSXY_L3_337337.R2.fastq.gz,1gpu
cezanne_L4,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_AH32CJDSXY_L4_337337.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_AH32CJDSXY_L4_337337.R2.fastq.gz,1gpu
cezanne_L2,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_BH32CVDSXY_L2_337337.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_BH32CVDSXY_L2_337337.R2.fastq.gz,1gpu
cezanne_L3,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_BH32CVDSXY_L3_337337.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Cezanne_BH32CVDSXY_L3_337337.R2.fastq.gz,1gpu
charger_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PA_AH33CYDSXY_L2_389389.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PA_AH33CYDSXY_L2_389389.R2.fastp.fastq.gz,1gpu
charger_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PA_AH33CYDSXY_L4_389389.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PA_AH33CYDSXY_L4_389389.R2.fastp.fastq.gz,1gpu
charger_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PB_BH2WHTDSXY_L4_389389.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Charger_9D38923RP3F389389PB_BH2WHTDSXY_L4_389389.R2.fastp.fastq.gz,1gpu
claire_L01,/jic/archive/projects/watseq/My_Book_Duo/Claire_DP8400011375TR_L01_523.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Claire_DP8400011375TR_L01_523.R2.fastq.gz,1gpu
claire_L01,/jic/archive/projects/watseq/My_Book_Duo/Claire_DP8400011375TR_L01_524.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Claire_DP8400011375TR_L01_524.R2.fastq.gz,1gpu
consort_L01,/jic/archive/projects/watseq/My_Book_Duo/Consort_DP8400011547BL_L01_559.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Consort_DP8400011547BL_L01_559.R2.fastq.gz,1gpu
consort_L01,/jic/archive/projects/watseq/My_Book_Duo/Consort_DP8400011547BL_L01_560.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Consort_DP8400011547BL_L01_560.R2.fastq.gz,1gpu
courtot_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Courtot_9D38841RP3F329329PC_AH32TYDSXY_L4_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Courtot_9D38841RP3F329329PC_AH32TYDSXY_L4_329329.R2.fastp.fastq.gz,1gpu
courtot_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Courtot_9D38841RP3F371371PB_AH2WKGDSXY_L2_371371.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Courtot_9D38841RP3F371371PB_AH2WKGDSXY_L2_371371.R2.fastp.fastq.gz,1gpu
crest_L01,/jic/archive/projects/watseq/My_Book_Duo/Crest_DP8400011657BL_L01_547.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Crest_DP8400011657BL_L01_547.R2.fastq.gz,1gpu
crest_L01,/jic/archive/projects/watseq/My_Book_Duo/Crest_DP8400011657BL_L01_548.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Crest_DP8400011657BL_L01_548.R2.fastq.gz,1gpu
crest_L01,/jic/archive/projects/watseq/My_Book_Duo/Crest_FP200000081BL_L01_583.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Crest_FP200000081BL_L01_583.R2.fastq.gz,1gpu
crusoe_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PB_AH32H3DSXY_L4_374374.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PB_AH32H3DSXY_L4_374374.R2.fastp.fastq.gz,1gpu
crusoe_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PC_AH32CJDSXY_L3_374374.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PC_AH32CJDSXY_L3_374374.R2.fastp.fastq.gz,1gpu
crusoe_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PC_BH2WHTDSXY_L1_374374.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Crusoe_9D38903RP3F374374PC_BH2WHTDSXY_L1_374374.R2.fastp.fastq.gz,1gpu
david_L01,/jic/archive/projects/watseq/My_Book_Duo/david_DP8400011657BL_L01_543.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/david_DP8400011657BL_L01_543.R2.fastq.gz,1gpu
david_L01,/jic/archive/projects/watseq/My_Book_Duo/david_DP8400011657BL_L01_544.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/david_DP8400011657BL_L01_544.R2.fastq.gz,1gpu
diablo_L01,/jic/archive/projects/watseq/My_Book_Duo/Diablo_DP8400011547BL_L01_563.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Diablo_DP8400011547BL_L01_563.R2.fastq.gz,1gpu
diablo_L01,/jic/archive/projects/watseq/My_Book_Duo/Diablo_DP8400011547BL_L01_564.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Diablo_DP8400011547BL_L01_564.R2.fastq.gz,1gpu
diplomat_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F320320PA_AH2YKCDSXY_L1_320320.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F320320PA_AH2YKCDSXY_L1_320320.R2.fastp.fastq.gz,1gpu
diplomat_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F320320PA_AH32FKDSXY_L4_320320.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F320320PA_AH32FKDSXY_L4_320320.R2.fastp.fastq.gz,1gpu
diplomat_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F361361PB_AH2YKCDSXY_L1_361361.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Diplomat_9D38829RP3F361361PB_AH2YKCDSXY_L1_361361.R2.fastp.fastq.gz,1gpu
disponent_L01,/jic/archive/projects/watseq/My_Book_Duo/Disponent_DP8400011550BR_L01_595.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Disponent_DP8400011550BR_L01_595.R2.fastq.gz,1gpu
disponent_L01,/jic/archive/projects/watseq/My_Book_Duo/Disponent_DP8400011550BR_L01_596.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Disponent_DP8400011550BR_L01_596.R2.fastq.gz,1gpu
dorby_L01,/jic/archive/projects/watseq/My_Book_Duo/Dorby_FP100001131BL_L01_531.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Dorby_FP100001131BL_L01_531.R2.fastq.gz,1gpu
dorby_L01,/jic/archive/projects/watseq/My_Book_Duo/Dorby_FP100001131BL_L01_532.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Dorby_FP100001131BL_L01_532.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011526TL_L01_557.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011526TL_L01_557.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011526TL_L01_558.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011526TL_L01_558.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011698BL_L01_557.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011698BL_L01_557.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011698BL_L01_558.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_DP8400011698BL_L01_558.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_FP200000081BL_L01_557.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_FP200000081BL_L01_557.R2.fastq.gz,1gpu
drake_L01,/jic/archive/projects/watseq/My_Book_Duo/Drake_FP200000081BL_L01_558.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drake_FP200000081BL_L01_558.R2.fastq.gz,1gpu
drauhofener_kolben_L01,/jic/archive/projects/watseq/My_Book_Duo/Drauhofener_Kolben_DP8400011375TR_L01_525.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drauhofener_Kolben_DP8400011375TR_L01_525.R2.fastq.gz,1gpu
drauhofener_kolben_L01,/jic/archive/projects/watseq/My_Book_Duo/Drauhofener_Kolben_DP8400011375TR_L01_526.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Drauhofener_Kolben_DP8400011375TR_L01_526.R2.fastq.gz,1gpu
druid_L01,/jic/archive/projects/watseq/My_Book_Duo/Druid_DP8400011528TL_L01_563.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Druid_DP8400011528TL_L01_563.R2.fastq.gz,1gpu
druid_L01,/jic/archive/projects/watseq/My_Book_Duo/Druid_DP8400011528TL_L01_564.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Druid_DP8400011528TL_L01_564.R2.fastq.gz,1gpu
eagle_L01,/jic/archive/projects/watseq/My_Book_Duo/eagle_FP100001184BR_L01_515.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/eagle_FP100001184BR_L01_515.R2.fastq.gz,1gpu
eagle_L01,/jic/archive/projects/watseq/My_Book_Duo/eagle_FP100001184BR_L01_516.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/eagle_FP100001184BR_L01_516.R2.fastq.gz,1gpu
encore_L01,/jic/archive/projects/watseq/My_Book_Duo/Encore_DP8400011550BR_L01_537.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Encore_DP8400011550BR_L01_537.R2.fastq.gz,1gpu
encore_L01,/jic/archive/projects/watseq/My_Book_Duo/Encore_DP8400011550BR_L01_538.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Encore_DP8400011550BR_L01_538.R2.fastq.gz,1gpu
equinox_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PB_AH32CJDSXY_L3_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PB_AH32CJDSXY_L3_360360.R2.fastp.fastq.gz,1gpu
equinox_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PB_BH2WHTDSXY_L2_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PB_BH2WHTDSXY_L2_360360.R2.fastp.fastq.gz,1gpu
equinox_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PC_AH32CJDSXY_L4_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PC_AH32CJDSXY_L4_360360.R2.fastp.fastq.gz,1gpu
equinox_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PC_BH2WHTDSXY_L3_360360.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Equinox_9D38888RP3F360360PC_BH2WHTDSXY_L3_360360.R2.fastp.fastq.gz,1gpu
ergo_L01,/jic/archive/projects/watseq/My_Book_Duo/Ergo_DP8400011681BR_L01_505.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Ergo_DP8400011681BR_L01_505.R2.fastq.gz,1gpu
ergo_L01,/jic/archive/projects/watseq/My_Book_Duo/Ergo_DP8400011681BR_L01_506.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Ergo_DP8400011681BR_L01_506.R2.fastq.gz,1gpu
erla_kolben_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PB_AH32CJDSXY_L3_345345.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PB_AH32CJDSXY_L3_345345.R2.fastp.fastq.gz,1gpu
erla_kolben_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PB_BH32CVDSXY_L3_345345.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PB_BH32CVDSXY_L3_345345.R2.fastp.fastq.gz,1gpu
erla_kolben_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PC_BH32CVDSXY_L2_345345.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Erla-Kolben_9D38874RP3F345345PC_BH32CVDSXY_L2_345345.R2.fastp.fastq.gz,1gpu
erland_L01,/jic/archive/projects/watseq/My_Book_Duo/Erland_FP100001184BR_L01_521.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Erland_FP100001184BR_L01_521.R2.fastq.gz,1gpu
erland_L01,/jic/archive/projects/watseq/My_Book_Duo/Erland_FP100001184BR_L01_522.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Erland_FP100001184BR_L01_522.R2.fastq.gz,1gpu
eros_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PB_AH32H3DSXY_L1_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PB_AH32H3DSXY_L1_352352.R2.fastp.fastq.gz,1gpu
eros_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PC_AH32CJDSXY_L3_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PC_AH32CJDSXY_L3_352352.R2.fastp.fastq.gz,1gpu
eros_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PC_BH32CVDSXY_L4_352352.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Eros_9D38882RP3F352352PC_BH32CVDSXY_L4_352352.R2.fastp.fastq.gz,1gpu
expert_L01,/jic/archive/projects/watseq/My_Book_Duo/Expert_DP8400011375TR_L01_519.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Expert_DP8400011375TR_L01_519.R2.fastq.gz,1gpu
expert_L01,/jic/archive/projects/watseq/My_Book_Duo/Expert_DP8400011375TR_L01_520.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Expert_DP8400011375TR_L01_520.R2.fastq.gz,1gpu
extrem_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PB_BH322JDSXY_L4_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PB_BH322JDSXY_L4_329329.R2.fastp.fastq.gz,1gpu
extrem_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PC_AH32CJDSXY_L3_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PC_AH32CJDSXY_L3_329329.R2.fastp.fastq.gz,1gpu
extrem_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PC_AH33CYDSXY_L2_329329.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Extrem_9D38875RP3F329329PC_AH33CYDSXY_L2_329329.R2.fastp.fastq.gz,1gpu
fanal_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Fanal_9D38883RP3F353353PA_BH32CVDSXY_L4_353353.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Fanal_9D38883RP3F353353PA_BH32CVDSXY_L4_353353.R2.fastp.fastq.gz,1gpu
fanal_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Fanal_9D38883RP3F353353PB_AH32H3DSXY_L1_353353.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Fanal_9D38883RP3F353353PB_AH32H3DSXY_L1_353353.R2.fastp.fastq.gz,1gpu
felix_L01,/jic/archive/projects/watseq/My_Book_Duo/Felix_FP100001187BR_L01_515.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Felix_FP100001187BR_L01_515.R2.fastq.gz,1gpu
felix_L01,/jic/archive/projects/watseq/My_Book_Duo/Felix_FP100001187BR_L01_516.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Felix_FP100001187BR_L01_516.R2.fastq.gz,1gpu
festival_L01,/jic/archive/projects/watseq/My_Book_Duo/festival_FP100001188BR_L01_507.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/festival_FP100001188BR_L01_507.R2.fastq.gz,1gpu
festival_L01,/jic/archive/projects/watseq/My_Book_Duo/festival_FP100001188BR_L01_508.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/festival_FP100001188BR_L01_508.R2.fastq.gz,1gpu
fidel_L01,/jic/archive/projects/watseq/My_Book_Duo/fidel_DP8400011718TR_L01_555.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fidel_DP8400011718TR_L01_555.R2.fastq.gz,1gpu
fidel_L01,/jic/archive/projects/watseq/My_Book_Duo/fidel_DP8400011718TR_L01_556.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fidel_DP8400011718TR_L01_556.R2.fastq.gz,1gpu
fielder_L01,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011549BR_L01_545.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011549BR_L01_545.R2.fastq.gz,1gpu
fielder_L01,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011549BR_L01_546.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011549BR_L01_546.R2.fastq.gz,1gpu
fielder_L01,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011657BL_L01_545.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011657BL_L01_545.R2.fastq.gz,1gpu
fielder_L01,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011657BL_L01_546.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/fielder_DP8400011657BL_L01_546.R2.fastq.gz,1gpu
flair_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flair_9D38877RP3F317317PB_BH322JDSXY_L4_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flair_9D38877RP3F317317PB_BH322JDSXY_L4_317317.R2.fastp.fastq.gz,1gpu
flair_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flair_9D38877RP3F317317PC_AH33CYDSXY_L1_317317.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flair_9D38877RP3F317317PC_AH33CYDSXY_L1_317317.R2.fastp.fastq.gz,1gpu
flame_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flame_9D38856RP3F304304PA_BH322JDSXY_L1_304304.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flame_9D38856RP3F304304PA_BH322JDSXY_L1_304304.R2.fastp.fastq.gz,1gpu
flame_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flame_9D38856RP3F304304PB_AH33CYDSXY_L1_304304.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flame_9D38856RP3F304304PB_AH33CYDSXY_L1_304304.R2.fastp.fastq.gz,1gpu
flamingo_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F308308PA_BH32KHDSXY_L1_308308.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F308308PA_BH32KHDSXY_L1_308308.R2.fastp.fastq.gz,1gpu
flamingo_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F308308PA_BHYV5TDSXX_L2_308308.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F308308PA_BHYV5TDSXX_L2_308308.R2.fastp.fastq.gz,1gpu
flamingo_L2,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F351351PB_BHYV5TDSXX_L2_351351.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Flamingo_9D38816RP3F351351PB_BHYV5TDSXX_L2_351351.R2.fastp.fastq.gz,1gpu
florida_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Florida_9D38852RP3F314314PB_AH33CYDSXY_L3_314314.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Florida_9D38852RP3F314314PB_AH33CYDSXY_L3_314314.R2.fastp.fastq.gz,1gpu
florida_L3,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Florida_9D38852RP3F314314PC_BH322JDSXY_L3_314314.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Florida_9D38852RP3F314314PC_BH322JDSXY_L3_314314.R2.fastp.fastq.gz,1gpu
gabo_L4,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Gabo_9D38900RP3F371371PB_AH32H3DSXY_L4_371371.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Gabo_9D38900RP3F371371PB_AH32H3DSXY_L4_371371.R2.fastp.fastq.gz,1gpu
gabo_L1,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Gabo_9D38900RP3F371371PC_BH2WHTDSXY_L1_371371.R1.fastp.fastq.gz,/jic/archive/projects/watseq/ECS/pr-raw-watseq/WatSeq-modern_global_reads/data/modern_clean1/Gabo_9D38900RP3F371371PC_BH2WHTDSXY_L1_371371.R2.fastp.fastq.gz,1gpu
galahad_L01,/jic/archive/projects/watseq/My_Book_Duo/Galahad_DP8400011547BL_L01_565.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Galahad_DP8400011547BL_L01_565.R2.fastq.gz,1gpu
galahad_L01,/jic/archive/projects/watseq/My_Book_Duo/Galahad_DP8400011547BL_L01_566.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Galahad_DP8400011547BL_L01_566.R2.fastq.gz,1gpu
gawain_L01,/jic/archive/projects/watseq/My_Book_Duo/Gawain_FP100001189BR_L01_517.R1.fastq.gz,/jic/archive/projects/watseq/My_Book_Duo/Gawain_FP100001189BR_L01_517.R2.fastq.gz,1gpu
